gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
3776,10056.925,16139.9,4772.28,6430.49,3,3,100,100,1,1,40,133,13350,544,0,13883,543,9804,1,28416,-1
3777,14172.975,16139.9,4801.78,6382.49,3,3,100,100,1,1,40,153,12526,505,0,14753,546,10732,1,33112,-1
3778,14172.975,16139.9,4809.36,6130.71,3,3,100,100,1,1,40,140,12202,441,0,14993,489,11370,4,34422,-1
3779,14172.975,16139.9,4814.46,6081.3,2,3,100,100,1,1,40,143,10340,436,0,13060,460,9819,1,31147,-1
3780,13255.6,16139.9,4820.56,6238.78,3,3,100,100,1,3,40,149,12869,502,0,15425,519,10809,2,32762,-1
3781,13255.6,16013.9,4821.66,6337.59,3,3,100,100,1,3,40,143,12145,473,0,18268,427,10891,2,35724,-1
3782,15236.375,16419.675,4873.2,6325.43,3,3,100,100,1,2,40,153,11791,498,0,17174,476,11430,3,34653,-1
3783,14043.125,16013.9,4839.96,6259.81,2,3,100,100,2,2,40,136,10852,406,0,15740,543,11277,2,34992,-1
3784,12091.85,15281.625,4824.16,6252.81,3,3,100,100,2,5,40,141,9603,548,0,14698,388,11518,3,37546,-1
3785,10056.925,16642.75,4789.11,6369.16,2,3,100,100,2,1,40,149,10086,530,0,15418,320,10680,0,35094,-1
3786,10056.925,15281.625,4774.47,6178.61,2,3,100,100,2,3,40,140,10099,514,0,13850,359,9130,3,29053,-1
3787,12703.925,15281.625,4815.83,6203.27,3,3,100,100,2,2,40,158,11600,419,0,15818,424,10224,3,31867,-1
3788,12703.925,15281.625,4806.35,6181.47,2,3,100,100,2,2,40,140,10977,357,0,15640,442,9688,2,29922,-1
3789,12703.925,15281.625,4802.58,6156.75,3,3,100,100,2,2,40,143,10426,318,0,15161,450,9740,2,28821,-1
3790,12703.925,15281.625,4775.62,5981.66,2,3,100,100,2,1,40,148,10410,474,0,16384,507,9345,2,27953,-1
3791,5203.25,16865.65,4750.05,6149.91,2,3,100,100,20,1,40,145,9806,400,0,16377,409,10496,0,31484,-1
3792,9800.7,15499.05,4762.81,6178.21,3,3,100,100,1,2,40,150,9759,454,0,14422,420,10812,2,33189,-1
3793,9800.7,15499.05,4776.39,6069.58,3,3,100,100,2,1,40,145,10476,370,0,16416,497,11138,3,31467,-1
3794,9672.25,15499.05,4736.23,6100.55,2,3,100,100,1,2,40,137,9720,340,0,12726,278,8730,2,28099,-1
3795,16827.775,15766.75,4792.44,6138.72,3,3,100,100,1,2,40,145,9059,507,0,14077,353,8980,3,28579,-1
3796,16827.775,15499.05,4793.72,6053.36,2,3,100,100,1,2,40,146,9952,511,0,13006,419,9683,0,29992,-1
3797,11582.75,15861.8,4765.48,6127.77,3,3,100,100,1,1,40,141,11471,537,0,13182,312,9588,2,30572,-1
3798,16419.275,15861.8,4807.6,6124.19,3,3,100,100,1,1,40,149,12279,667,0,16482,406,10383,1,33352,-1
3799,16302.95,14505.15,4797.37,6009.45,3,3,100,100,1,8,40,146,11117,633,0,13135,355,8162,3,25738,-1
3800,16302.95,15593.15,4841.17,6029.93,3,3,100,100,1,1,40,149,11226,609,0,12807,368,8552,1,27394,-1
3801,16302.95,15593.15,4850.09,6104.6,3,3,100,100,1,1,40,139,10460,535,0,13427,339,9721,1,32287,-1
3802,16302.95,15593.15,4852.76,6075.34,3,3,100,100,1,2,40,147,8628,517,0,15302,361,10044,1,33743,-1
3803,16302.95,15593.15,4878.59,6006.01,3,3,100,100,1,2,40,140,9362,713,0,14853,341,9418,1,29248,-1
3804,16935.1,15593.15,4886.84,6029.76,3,3,100,100,2,3,40,135,9050,672,0,15016,348,9783,7,30803,-1
3805,16302.95,15593.15,4903.46,6158.18,3,3,100,100,1,3,40,143,9191,838,0,15501,514,8929,3,29871,-1
3806,16302.95,15593.15,4938.45,6183.92,3,3,100,100,1,3,40,150,9074,669,0,14398,343,9837,1,32714,-1
3807,18146.225,15593.15,4917.95,6185.04,3,3,100,100,1,3,40,143,10001,740,0,17445,350,10248,10,35050,-1
3808,18146.225,15593.15,4929.04,6192.89,3,3,100,100,1,4,40,134,8641,574,0,14121,253,9751,1,33683,-1
3809,18146.225,16050.7,4888.32,6198.32,2,3,100,100,1,5,40,145,9873,654,0,18473,360,11397,5,39734,-1
3810,18146.225,16050.7,4871.42,6241.19,3,3,100,100,1,5,40,137,9313,732,0,15712,258,9439,1,32611,-1
3811,13700.0,16050.7,4840.33,6236.25,3,3,100,100,2,5,40,145,7982,613,0,15569,324,10459,0,37041,-1
3812,15584.4,16113.75,4864.28,6452.92,3,3,100,100,1,5,40,148,7932,858,0,15619,456,9191,7,33718,-1
3813,20853.15,18147.95,4943.28,6481.6,3,3,100,100,1,1,40,134,8229,689,0,15153,295,8713,1,28923,-1
3814,15584.4,18147.95,4851.07,6579.94,2,3,100,100,2,1,40,135,7338,595,0,14561,459,9363,1,33774,-1
3815,15584.4,17185.85,4836.66,6595.16,2,3,100,100,2,3,40,140,8237,689,0,15681,389,9560,1,33953,-1
3816,15584.4,17185.85,4807.45,6651.97,2,3,100,100,2,2,40,142,8725,734,0,14937,323,9991,1,33681,-1
3817,15584.4,18085.25,4787.15,6784.01,2,3,100,100,1,1,40,151,8659,662,0,18009,445,9806,3,31519,-1
3818,15584.4,17050.15,4744.57,6641.77,3,3,100,100,1,2,40,142,8758,1021,0,17308,711,10335,3,33855,-1
3819,15584.4,16798.5,4750.64,6575.25,3,3,100,100,1,1,40,142,8551,807,0,14098,357,8614,2,26913,-1
3820,15584.4,16798.5,4709.55,6397.51,3,3,100,100,1,1,40,148,8818,1021,0,17830,456,9549,4,28432,-1
3821,19222.375,15686.35,4732.92,6300.1,3,3,100,100,1,3,40,136,9115,1065,0,15440,453,9682,0,30626,-1
3822,19222.375,15686.35,4717.0,6369.38,3,3,100,100,1,4,40,154,6580,946,0,16270,310,9643,1,31335,-1
3823,19222.375,16101.5,4736.65,6395.64,3,3,100,100,1,3,40,142,6756,769,0,15817,412,9797,0,32468,-1
3824,19222.375,15686.35,4735.13,6544.96,2,3,100,100,1,6,40,146,7129,708,0,15762,361,9919,2,31518,-1
3825,19222.375,15946.95,4812.77,6483.92,3,3,100,100,1,3,40,145,7480,1023,0,17565,468,10127,0,32990,-1
3826,19222.375,15946.95,4794.34,6463.28,2,3,100,100,1,5,40,150,6593,768,0,16756,411,10467,1,33413,-1
3827,19222.375,16574.25,4760.47,6495.0,3,3,100,100,1,3,40,137,7010,816,0,14767,537,10256,1,30859,-1
3828,19222.375,15946.95,4743.84,6392.12,2,3,100,100,1,4,40,139,7699,770,0,15108,620,10273,1,32877,-1
3829,19222.375,15946.95,4753.56,6239.08,3,3,100,100,1,4,40,136,6607,687,0,16116,500,10314,1,31510,-1
3830,19222.375,18075.95,4774.62,6360.63,3,3,100,100,1,1,40,151,7181,1014,0,16949,682,9748,17,30426,-1
3831,19222.375,18075.95,4730.28,6275.52,2,3,100,100,1,1,40,140,6166,801,0,15875,502,9130,3,27841,-1
3832,19222.375,15946.95,4734.87,6162.58,2,3,100,100,1,4,40,143,5673,848,0,15716,468,9127,1,26665,-1
3833,19222.375,15946.95,4705.16,6125.41,2,3,100,100,1,3,40,137,6258,1068,0,16434,397,9535,0,25329,-1
3834,19222.375,16551.1,4746.5,6252.06,3,3,100,100,1,3,40,159,7064,1205,0,18627,557,9285,1,27155,-1
3835,19222.375,16551.1,4757.96,6382.8,3,3,100,100,1,4,40,142,6858,972,0,18389,690,8549,1,24933,-1
3836,19222.375,16551.1,4738.6,6359.69,3,3,100,100,1,5,40,151,6151,924,0,19541,401,9269,0,26115,-1
3837,19222.375,16551.1,4822.36,6314.12,3,3,100,100,1,5,40,144,4971,914,0,18843,553,8427,4,24643,-1
3838,13570.725,16551.1,4713.84,6361.88,2,3,100,100,1,5,40,144,5762,893,0,18951,659,8763,0,23969,-1
3839,14078.45,16551.1,4743.96,6194.89,3,3,100,100,2,4,40,144,6037,827,0,18069,413,8785,0,22463,-1
3840,13570.725,16551.1,4725.33,6374.51,2,3,100,100,1,5,40,151,6480,699,0,17281,514,8182,0,21581,-1
3841,13570.725,16551.1,4713.59,6208.81,2,3,100,100,1,4,40,149,5878,493,0,15463,413,8784,1,22985,-1
3842,13570.725,15946.95,4722.35,6102.92,3,3,100,100,1,3,40,146,6591,624,0,16865,639,8398,3,21991,-1
3843,13570.725,15946.95,4746.4,6124.65,3,3,100,100,1,2,40,144,7645,544,0,16253,514,8216,0,19959,-1
3844,13570.725,16130.725,4746.76,6139.67,2,3,100,100,1,2,40,147,6482,700,0,16890,670,8027,0,20061,-1
3845,13296.125,17246.75,4817.77,6254.1,3,3,100,100,2,1,40,153,6476,660,0,17907,466,8436,2,20445,-1
3846,13296.125,16130.05,4834.08,6168.44,3,3,100,100,2,3,40,146,6008,667,0,18163,478,8679,0,23107,-1
3847,15299.8,17679.85,4803.61,6282.62,3,3,100,100,1,1,40,155,6286,784,0,16367,461,9125,1,23276,-1
3848,15299.8,17679.85,4804.76,6205.94,2,3,100,100,1,1,40,135,6038,709,0,15516,451,8938,2,24448,-1
3849,12410.675,17679.85,4769.91,6121.07,3,3,100,100,1,1,40,135,6221,1027,0,16276,536,8284,2,23776,-1
3850,12673.55,17679.85,4771.16,6152.1,3,3,100,100,1,1,40,149,6241,661,0,14914,516,8811,2,24787,-1
3851,16898.95,17679.85,4814.24,6145.69,3,3,100,100,1,2,40,145,5513,674,0,17458,691,8464,1,24313,-1
3852,16898.95,17495.85,4885.94,6107.8,3,3,100,100,1,1,40,146,6697,733,0,16522,568,8677,1,24655,-1
3853,16898.95,17495.85,4911.91,5984.28,3,3,100,100,1,1,40,145,4809,673,0,17800,603,8998,3,26505,-1
3854,16898.95,17495.85,4828.2,5940.91,2,3,100,100,1,2,40,149,5950,700,0,17770,475,8552,3,24595,-1
3855,16898.95,17495.85,4820.9,6053.18,2,3,100,100,1,2,40,147,5332,669,0,17416,553,8799,2,25048,-1
3856,16898.95,18947.325,4869.33,6211.79,3,3,100,100,1,1,40,145,7318,819,0,21389,698,9926,1,24292,-1
3857,16898.95,18947.325,4874.72,6253.74,2,3,100,100,1,1,40,147,5906,586,0,16628,631,9647,5,24990,-1
3858,14034.275,18947.325,4857.11,6164.25,3,3,100,100,1,1,40,151,6008,592,0,16665,469,9958,4,29006,-1
3859,14034.275,18947.325,4845.32,6197.75,3,3,100,100,1,1,40,145,5962,422,0,16723,651,9883,2,27776,-1
3860,14198.4,18947.325,4879.85,6189.24,3,3,100,100,2,1,40,146,6672,629,0,15636,562,10032,2,26294,-1
3861,13394.3,17495.85,4877.25,6277.67,3,3,100,100,1,6,40,153,6188,585,0,18361,581,10358,4,26788,-1
3862,13394.3,17495.85,4820.27,6195.22,2,3,100,100,1,6,40,150,5329,543,0,15847,554,10538,0,29005,-1
3863,14532.675,20421.9,4846.1,6214.58,3,3,100,100,1,1,40,151,6625,723,0,16844,515,9149,2,24695,-1
3864,14532.675,20421.9,4851.25,6369.29,3,3,100,100,1,1,40,160,7243,446,0,18164,660,10327,3,26995,-1
3865,16849.8,18227.675,4844.92,6366.27,3,3,100,100,1,2,40,150,7145,692,0,18843,557,10483,1,25098,-1
3866,16849.8,18936.1,4868.37,6452.96,3,3,100,100,1,2,40,147,6288,519,0,17305,799,9196,2,23871,-1
3867,16849.8,18936.1,4893.24,6414.45,3,3,100,100,1,1,40,156,6401,494,0,18565,994,9360,3,24017,-1
3868,16849.8,18936.1,4900.02,6433.69,2,3,100,100,1,1,40,139,4876,553,0,17628,723,9116,3,26233,-1
3869,16849.8,17373.0,4913.43,6219.9,3,3,100,100,1,4,40,143,5027,515,0,17825,782,8444,2,23135,-1
3870,16849.8,17773.425,4942.14,6375.04,3,3,100,100,1,5,40,145,5788,627,0,19405,773,9608,2,26708,-1
3871,12943.175,18028.1,4918.86,6394.31,3,3,100,100,3,3,40,138,4647,505,0,18012,967,9065,3,27223,-1
3872,15124.85,17382.1,5015.93,6404.22,3,3,100,100,1,6,40,144,5616,590,0,18389,632,9412,7,26440,-1
3873,17879.375,17382.1,4995.13,6384.07,3,3,100,100,1,4,40,148,5159,314,0,15291,716,7892,2,23719,-1
3874,17879.375,17382.1,5000.85,6183.17,3,3,100,100,1,3,40,145,4857,517,0,14788,783,8730,0,23835,-1
3875,17879.375,17450.8,4972.38,6351.19,3,3,100,100,1,5,40,147,6157,662,0,19360,939,9687,1,27094,-1
3876,15708.1,17450.8,4907.24,6156.03,3,3,100,100,1,4,40,154,4674,344,0,15610,1087,8750,6,23547,-1
3877,12513.375,17450.8,4896.61,6200.14,3,3,100,100,2,5,40,145,4946,345,0,14588,696,7463,1,20725,-1
3878,12513.375,17450.8,4911.69,6115.58,3,3,100,100,1,4,40,153,6689,379,0,14513,735,8110,14,21692,-1
3879,10769.525,17450.8,4879.44,6111.61,3,3,100,100,4,4,40,142,6764,551,0,17116,701,9234,2,24090,-1
3880,10707.725,17450.8,4853.24,6047.95,3,3,100,100,2,3,40,146,6409,366,0,16488,798,8863,1,22472,-1
3881,12463.625,17450.8,4917.78,6178.35,3,3,100,100,2,3,40,153,5958,478,0,16304,976,9464,2,25981,-1
3882,12463.625,17450.8,4919.46,6120.19,3,3,100,100,2,2,40,150,5946,486,0,14720,944,9282,2,25925,-1
3883,12463.625,17450.8,4872.15,5959.92,2,3,100,100,2,2,40,136,6150,397,0,16670,970,9544,0,27101,-1
3884,17425.85,17450.8,4889.4,5991.91,3,3,100,100,1,3,40,146,5950,514,0,14795,556,9624,5,27686,-1
3885,17425.85,17450.8,4908.82,5951.68,3,3,100,100,1,3,40,140,4502,402,0,15988,724,8538,5,25467,-1
3886,17425.85,17450.8,4891.77,5919.08,3,3,100,100,1,3,40,142,4856,562,0,16854,684,9987,3,28800,-1
3887,17425.85,17450.8,4933.23,6073.89,3,3,100,100,1,3,40,153,5461,638,0,16567,594,9237,3,25665,-1
3888,17425.85,17450.8,4961.28,6122.94,3,3,100,100,1,3,40,147,5103,435,0,15964,564,9486,2,26159,-1
3889,17425.85,17450.8,5025.2,6320.38,3,3,100,100,1,4,40,162,5225,461,0,15164,546,9704,1,28752,-1
3890,17425.85,17324.925,4958.26,6312.34,3,3,100,100,1,3,40,147,4299,547,0,16424,514,9956,3,28035,-1
3891,17425.85,17324.925,4967.34,6383.75,3,3,100,100,1,3,40,140,4089,479,0,17957,445,9676,7,28538,-1
3892,17425.85,16770.55,4967.48,6414.66,3,3,100,100,1,4,40,150,5715,546,0,17572,504,11688,2,32226,-1
3893,12185.275,16770.55,4967.83,6430.49,3,3,100,100,4,3,40,148,4308,525,0,14351,417,10079,4,28115,-1
3894,12185.275,16388.3,4906.56,6337.34,2,3,100,100,2,3,40,143,4382,409,0,18098,497,10768,2,29231,-1
3895,13856.175,17804.75,5015.98,6377.62,3,3,100,100,1,1,40,144,4827,561,0,18383,557,10039,1,28568,-1
3896,16318.625,18959.75,5167.77,6688.5,3,3,100,100,1,1,40,152,3801,618,0,16774,453,9668,4,32355,-1
3897,14358.125,18959.75,5159.28,6794.49,3,3,100,100,4,1,40,147,3731,631,0,18376,468,10169,2,33958,-1
3898,14220.675,17804.75,5157.57,6761.55,3,3,100,100,4,2,40,153,3428,523,0,16932,496,9207,1,31176,-1
3899,14220.675,17953.35,5146.03,6835.12,3,3,100,100,4,3,40,155,4475,626,0,20193,492,11272,1,35588,-1
3900,14220.675,17953.35,5199.49,6865.82,3,3,100,100,3,4,40,156,3515,465,0,17286,470,9820,4,33462,-1
3901,13523.525,17953.35,5076.89,6866.4,3,3,100,100,1,4,40,152,4783,473,0,18881,482,11098,7,31074,-1
3902,14318.275,18877.25,5090.44,6834.96,3,3,100,100,2,1,40,143,3835,472,0,19095,437,10933,2,31940,-1
3903,15964.025,18877.25,5090.93,6831.88,3,3,100,100,1,1,40,146,3502,380,0,18606,571,9890,2,31679,-1
3904,16680.35,18877.25,5160.1,6926.88,3,3,100,100,2,1,40,148,3112,574,0,21371,478,8986,9,34482,-1
3905,16728.75,17749.75,5271.83,7011.28,3,3,100,100,4,1,40,147,3022,540,0,17879,418,8411,1,31310,-1
3906,16728.75,17749.75,5296.23,6773.55,3,3,100,100,4,1,40,150,2676,472,0,16044,387,9121,1,32327,-1
3907,16728.75,16211.3,5213.4,6668.97,3,3,100,100,3,9,40,159,2766,631,0,17458,380,9298,5,30443,-1
3908,16728.75,20933.8,5251.34,6768.52,3,3,100,100,3,1,40,152,2909,586,0,19940,500,9494,1,32038,-1
3909,16728.75,17210.35,5284.41,6769.16,3,3,100,100,3,2,40,151,2583,623,0,18718,337,8346,3,29246,-1
3910,16728.75,17210.35,5218.5,6483.78,3,3,100,100,2,2,40,151,2599,532,0,19584,377,8874,5,30622,-1
3911,16728.75,16453.2,5255.39,6474.44,3,3,100,100,2,7,40,141,2763,465,0,20055,371,9892,4,30919,-1
3912,16728.75,18781.3,5341.11,6616.96,3,3,100,100,2,1,40,142,2605,425,0,16689,605,8460,2,31348,-1
3913,16728.75,18781.3,5319.51,6703.93,3,3,100,100,2,2,40,157,1917,400,0,20667,400,8518,6,32845,-1
3914,16728.75,18781.3,5282.58,6525.32,3,3,100,100,2,2,40,142,1428,469,0,18765,294,6553,1,29402,-1
3915,16728.75,18543.6,5295.12,6499.13,3,3,100,100,2,1,40,151,2108,535,0,17048,395,7497,6,30620,-1
3916,18644.4,18543.6,5447.77,6730.37,3,3,100,100,1,1,40,161,2812,582,0,22736,500,9308,3,31947,-1
3917,18644.4,19586.85,5576.72,6962.71,3,3,100,100,2,1,40,166,2602,546,0,20984,562,8845,1,33862,-1
3918,17865.3,19586.85,5595.93,6867.65,3,3,100,100,1,1,40,155,2281,567,0,20049,313,8466,2,30138,-1
3919,17865.3,19586.85,5682.67,6980.84,3,3,100,100,1,1,40,164,1728,474,0,19165,585,7149,7,28925,-1
3920,17865.3,19586.85,5697.48,6858.71,3,3,100,100,2,1,40,154,1508,399,0,17929,317,6948,6,27618,-1
3921,18008.9,19586.85,5605.28,6713.77,3,3,100,100,3,1,40,153,1707,329,0,18515,372,7454,3,28016,-1
3922,17865.3,18543.6,5477.41,6594.0,3,3,100,100,2,2,40,150,1957,447,0,18803,494,8576,1,27784,-1
3923,17865.3,18543.6,5374.81,6687.87,3,3,100,100,2,2,40,148,1723,420,0,19509,472,7135,2,27505,-1
3924,17865.3,18543.6,5413.15,6609.82,3,3,100,100,2,2,40,153,1820,541,0,19400,429,7443,3,28265,-1
3925,17439.25,18543.6,5452.41,6497.73,3,3,100,100,1,1,40,148,1382,339,0,19276,413,6671,6,28358,-1
3926,17439.25,18543.6,5399.27,6608.99,3,3,100,100,1,1,40,152,1135,372,0,17740,379,5644,3,24404,-1
3927,17439.25,18543.6,5362.84,6636.05,3,3,100,100,1,1,40,147,1824,387,0,19363,488,6931,2,23444,-1
3928,17439.25,18543.6,5340.79,6547.02,3,3,100,100,1,1,40,148,1395,290,0,18720,447,6172,0,23702,-1
3929,17439.25,18543.6,5294.91,6388.32,3,3,100,100,2,1,40,146,1265,405,0,18458,337,5927,2,23751,-1
3930,17439.25,18543.6,5323.63,6334.25,3,3,100,100,2,2,40,152,1395,323,0,18099,256,5481,10,24879,-1
3931,17439.25,18543.6,5377.62,6184.81,3,3,100,100,2,2,40,144,1396,482,0,20584,354,5724,4,25394,-1
3932,17439.25,17672.3,5401.52,6198.28,3,3,100,100,2,1,40,144,1743,370,0,21849,378,6966,6,30007,-1
3933,17439.25,18072.9,5273.93,6268.28,3,3,100,100,2,2,40,154,1854,469,0,19079,355,5688,7,22792,-1
3934,17439.25,18072.9,5261.49,6282.92,3,3,100,100,2,3,40,150,1236,312,0,19900,259,5535,4,25169,-1
3935,17439.25,18072.9,5356.57,6451.7,3,3,100,100,2,3,40,147,1212,397,0,19351,329,6247,16,24983,-1
3936,17439.25,18659.1,5292.1,6550.56,3,3,100,100,2,4,40,154,1337,495,0,19471,321,5270,8,24520,-1
3937,17439.25,18659.1,5364.11,6497.31,3,3,100,100,2,4,40,148,1509,580,0,18710,353,6134,9,22564,-1
3938,17439.25,18072.9,5353.09,6464.64,3,3,100,100,2,3,40,149,1522,475,0,21355,415,6796,7,25065,-1
3939,17006.85,18072.9,5328.79,6534.75,3,3,100,100,1,3,40,144,1470,577,0,19891,462,6369,11,25418,-1
3940,18174.125,19333.5,5406.93,6695.29,3,3,100,100,1,1,40,159,2309,947,0,23943,586,6567,13,24394,-1
3941,18174.125,19333.5,5392.18,6786.14,3,3,100,100,1,1,40,145,1146,520,0,20938,338,5037,9,24772,-1
3942,18174.125,19333.5,5456.39,7004.82,4,4,100,100,2,2,40,158,1491,384,0,20694,394,6623,7,27129,-1
3943,17947.125,19333.5,5420.58,6892.89,3,3,100,100,2,3,40,153,1910,334,0,21376,669,7692,5,26961,-1
3944,17947.125,19333.5,5394.35,6901.61,3,3,100,100,2,3,40,156,1347,414,0,20328,472,6158,5,26276,-1
3945,17947.125,19333.5,5350.26,6828.12,3,3,100,100,1,2,40,151,1450,402,0,20938,553,6261,3,25235,-1
3946,17947.125,19006.55,5446.79,6902.7,3,3,100,100,1,1,40,162,1108,306,0,19037,396,4856,7,23862,-1
3947,17947.125,19006.55,5458.23,7052.8,3,3,100,100,2,3,40,159,1239,326,0,18598,414,4847,0,25441,-1
3948,17947.125,21224.95,5464.12,7324.42,3,3,100,100,2,1,40,157,1563,362,0,20355,531,5553,8,25567,-1
3949,17947.125,21224.95,5501.9,7191.74,3,3,100,100,2,1,40,153,1092,258,0,19320,558,5075,21,24478,-1
3950,17947.125,18006.55,5463.8,6929.88,3,3,100,100,2,5,40,153,1286,265,0,18159,387,5881,5,24020,-1
3951,17947.125,19623.65,5316.93,6970.29,3,3,100,100,2,1,40,146,1230,507,0,21790,374,4836,11,24414,-1
3952,17947.125,19623.65,5263.71,6895.31,3,3,100,100,2,1,40,158,1221,308,0,21502,386,5764,13,27997,-1
3953,17257.975,19623.65,5291.18,6916.95,3,3,100,100,2,1,40,161,1015,273,0,21046,335,4946,5,24085,-1
3954,17257.975,19623.65,5271.12,6916.63,3,3,100,100,2,2,40,162,1312,251,0,18568,489,6484,1,26497,-1
3955,17257.975,19623.65,5220.93,6759.94,3,3,100,100,2,2,40,157,911,189,0,18505,303,4434,8,23621,-1
3956,17257.975,19623.65,5239.68,6865.95,3,3,100,100,2,2,40,152,1229,301,0,19775,431,5264,7,27199,-1
3957,16411.825,19623.65,5159.86,6844.86,3,3,100,100,1,2,40,160,1282,269,0,19114,494,5694,6,24520,-1
3958,16411.825,19670.4,5181.61,6938.12,3,3,100,100,1,3,40,161,1495,341,0,21128,528,5755,3,28039,-1
3959,16411.825,19670.4,5236.46,6920.39,3,3,100,100,1,2,40,163,1271,337,0,19570,349,6473,5,26000,-1
3960,16411.825,19670.4,5306.11,6816.16,3,3,100,100,1,3,40,156,1722,299,0,21215,526,6593,9,24050,-1
3961,13159.8,19670.4,5170.94,6720.54,3,3,100,100,4,1,40,148,2052,303,0,18889,558,8361,13,22280,-1
3962,13159.8,19670.4,5224.18,6796.22,3,3,100,100,4,1,40,161,1167,252,0,20453,319,6786,15,23297,-1
3963,13159.8,19670.4,5233.65,6971.93,3,3,100,100,4,1,40,162,2521,307,0,20013,474,7109,10,25061,-1
3964,13603.65,19670.4,5340.21,7207.54,3,3,100,100,4,1,40,163,1841,311,0,21130,464,7950,3,26603,-1
3965,17301.35,19670.4,5473.88,7350.65,3,3,100,100,1,1,40,155,1827,358,0,23342,474,6884,5,26236,-1
3966,17301.35,17639.25,5406.93,7284.56,3,3,100,100,1,4,40,148,1792,149,0,21354,423,6435,10,24623,-1
3967,17301.35,18290.35,5411.94,7214.57,3,3,100,100,1,2,40,156,2651,219,0,22589,592,8135,1,24131,-1
3968,17301.35,18290.35,5462.95,7249.4,3,3,100,100,1,2,40,162,1278,167,0,19275,269,6438,18,21080,-1
3969,14463.4,22107.8,5362.81,7352.41,3,4,100,100,5,1,40,168,2233,179,0,22684,374,7342,14,23763,-1
3970,14463.4,22107.8,5425.34,7378.22,3,3,100,100,5,1,40,160,1931,242,0,20759,477,7164,5,23107,-1
3971,15725.425,22107.8,5490.22,7231.77,3,3,100,100,1,1,40,168,1852,272,0,23658,390,7637,2,26144,-1
3972,16476.95,22107.8,5522.12,7390.73,3,3,100,100,2,1,40,166,1758,264,0,22204,339,7026,15,28940,-1
3973,16476.95,22107.8,5595.33,7338.04,3,3,100,100,2,1,40,171,2238,210,0,20660,391,8099,12,24772,-1
3974,16476.95,22107.8,5464.02,7337.24,3,3,100,100,2,1,40,157,2993,182,0,20979,382,9004,0,29663,-1
3975,16476.95,22107.8,5414.83,7128.42,3,3,100,100,3,1,40,158,2394,146,0,21090,385,8172,2,26964,-1
3976,16476.95,22107.8,5438.02,7107.65,3,3,100,100,3,1,40,166,1686,188,0,20788,255,7131,13,24344,-1
3977,15725.425,22107.8,5436.63,7213.76,3,3,100,100,3,1,40,152,1315,149,0,18291,250,6330,6,23674,-1
3978,15725.425,19032.0,5411.05,7022.27,3,3,100,100,3,1,40,151,1707,230,0,22087,334,7904,13,26435,-1
3979,15725.425,19032.0,5399.73,6993.11,3,3,100,100,2,1,40,159,1814,283,0,22749,289,8034,18,27096,-1
3980,15725.425,19032.0,5441.09,7074.46,3,3,100,100,2,1,40,161,1658,238,0,21459,373,6720,6,26721,-1
3981,15675.625,17639.25,5376.74,7275.74,3,3,100,100,3,5,40,156,1281,204,0,20297,295,7023,22,24422,-1
3982,15675.625,17639.25,5416.06,7216.4,3,3,100,100,3,7,40,156,1500,185,0,21623,359,7247,3,26963,-1
3983,15675.625,17436.1,5283.88,7023.23,3,3,100,100,2,5,40,156,2070,124,0,18339,333,8232,2,24291,-1
3984,15675.625,17436.1,5225.27,7105.06,3,3,100,100,2,6,40,155,1510,131,0,19997,298,7625,18,25267,-1
3985,15675.625,19269.0,5161.9,7319.86,3,3,100,100,2,1,40,154,2226,186,0,23516,336,8732,10,26199,-1
3986,15675.625,19269.0,5153.92,7300.42,3,3,100,100,2,1,40,157,1271,135,0,19810,240,6280,4,28387,-1
3987,17394.45,19269.0,5271.53,7474.81,3,4,100,100,2,3,40,168,1557,250,0,19874,281,6475,5,26565,-1
3988,17394.45,19269.0,5332.23,7522.47,3,3,100,100,2,3,40,157,1501,248,0,23499,291,6991,7,29121,-1
3989,17394.45,19269.0,5276.78,7375.26,3,3,100,100,2,2,40,153,1597,240,0,21646,216,8193,4,31131,-1
3990,21688.425,22137.75,5369.41,7776.9,3,4,100,100,1,2,40,169,2203,295,0,23824,369,8564,10,33568,-1
3991,21462.025,22137.75,5388.86,7696.54,3,3,100,100,1,2,40,163,2344,323,0,22666,172,8445,7,34407,-1
3992,21462.025,22137.75,5491.06,7866.38,3,3,100,100,1,1,40,149,1490,297,0,22032,202,7381,9,31655,-1
3993,21462.025,19615.05,5605.72,8093.35,3,3,100,100,1,3,40,160,1892,242,0,23733,215,8045,5,34849,-1
3994,21462.025,19615.05,5572.36,8008.79,3,3,100,100,1,2,40,167,1747,264,0,21270,246,8396,11,35809,-1
3995,21462.025,19615.05,5492.82,7858.52,3,3,100,100,1,2,40,155,1466,337,0,19867,185,7222,4,31334,-1
3996,21462.025,19615.05,5547.1,7992.7,3,3,100,100,1,2,40,166,1324,316,0,21793,260,6481,5,32323,-1
3997,21462.025,19615.05,5562.84,7844.87,3,3,100,100,1,2,40,158,1470,284,0,21848,155,6806,6,33567,-1
3998,21462.025,18591.3,5617.62,7632.15,3,3,100,100,1,4,40,153,1708,358,0,24074,228,7553,12,30692,-1
